Instance_number,'True Positives','False Negatives','False Positives','True Negatives','False Positive Rate','True Positive Rate',Precision,Recall,Fallout,FMeasure,'Sample Size',Lift,Threshold
6929,1040,5060,1169,20644,0.053592,0.170492,0.470801,0.170492,0.529199,0.250331,0.079139,2.15434,0.472296
6930,1039,5061,1169,20644,0.053592,0.170328,0.470562,0.170328,0.529438,0.25012,0.079103,2.153244,0.472419
6931,1039,5061,1167,20646,0.0535,0.170328,0.470988,0.170328,0.529012,0.250181,0.079031,2.155196,0.47256
6932,1039,5061,1166,20647,0.053454,0.170328,0.471202,0.170328,0.528798,0.250211,0.078995,2.156173,0.472639
6933,1039,5061,1165,20648,0.053409,0.170328,0.471416,0.170328,0.528584,0.250241,0.07896,2.157151,0.472667
6934,1039,5061,1164,20649,0.053363,0.170328,0.47163,0.170328,0.52837,0.250271,0.078924,2.158131,0.47271
6935,1038,5062,1164,20649,0.053363,0.170164,0.47139,0.170164,0.52861,0.25006,0.078888,2.157033,0.472786
6936,1038,5062,1163,20650,0.053317,0.170164,0.471604,0.170164,0.528396,0.25009,0.078852,2.158013,0.473348
6937,1038,5062,1162,20651,0.053271,0.170164,0.471818,0.170164,0.528182,0.25012,0.078816,2.158994,0.473405
6938,1037,5063,1162,20651,0.053271,0.17,0.471578,0.17,0.528422,0.24991,0.07878,2.157894,0.473494
6939,1037,5063,1161,20652,0.053225,0.17,0.471793,0.17,0.528207,0.24994,0.078745,2.158876,0.473687
6940,1036,5064,1161,20652,0.053225,0.169836,0.471552,0.169836,0.528448,0.249729,0.078709,2.157776,0.473904
6941,1036,5064,1160,20653,0.053179,0.169836,0.471767,0.169836,0.528233,0.249759,0.078673,2.158759,0.474
6942,1036,5064,1159,20654,0.053133,0.169836,0.471982,0.169836,0.528018,0.249789,0.078637,2.159742,0.474206
6943,1036,5064,1158,20655,0.053088,0.169836,0.472197,0.169836,0.527803,0.249819,0.078601,2.160727,0.474245
6944,1036,5064,1157,20656,0.053042,0.169836,0.472412,0.169836,0.527588,0.249849,0.078566,2.161712,0.474274
6945,1036,5064,1156,20657,0.052996,0.169836,0.472628,0.169836,0.527372,0.249879,0.07853,2.162698,0.47432
6946,1036,5064,1155,20658,0.05295,0.169836,0.472843,0.169836,0.527157,0.24991,0.078494,2.163685,0.474431
6947,1034,5066,1154,20659,0.052904,0.169508,0.472578,0.169508,0.527422,0.249517,0.078386,2.162469,0.474672
6948,1033,5067,1153,20660,0.052858,0.169344,0.472553,0.169344,0.527447,0.249336,0.078315,2.162354,0.474869
6949,1032,5068,1153,20660,0.052858,0.16918,0.472311,0.16918,0.527689,0.249125,0.078279,2.16125,0.474881
6950,1031,5069,1153,20660,0.052858,0.169016,0.47207,0.169016,0.52793,0.248914,0.078243,2.160144,0.475
6951,1031,5069,1152,20661,0.052813,0.169016,0.472286,0.169016,0.527714,0.248944,0.078207,2.161134,0.475099
6952,1031,5069,1151,20662,0.052767,0.169016,0.472502,0.169016,0.527498,0.248974,0.078171,2.162124,0.47531
6953,1031,5069,1150,20663,0.052721,0.169016,0.472719,0.169016,0.527281,0.249004,0.078136,2.163115,0.475357
6954,1031,5069,1149,20664,0.052675,0.169016,0.472936,0.169016,0.527064,0.249034,0.0781,2.164108,0.475495
6955,1031,5069,1148,20665,0.052629,0.169016,0.473153,0.169016,0.526847,0.249064,0.078064,2.165101,0.475636
6956,1031,5069,1147,20666,0.052583,0.169016,0.47337,0.169016,0.52663,0.249094,0.078028,2.166095,0.47568
6957,1030,5070,1147,20666,0.052583,0.168852,0.473128,0.168852,0.526872,0.248882,0.077992,2.164988,0.475833
6958,1029,5071,1147,20666,0.052583,0.168689,0.472886,0.168689,0.527114,0.248671,0.077957,2.16388,0.476037
6959,1028,5072,1147,20666,0.052583,0.168525,0.472644,0.168525,0.527356,0.248459,0.077921,2.162771,0.476062
6960,1027,5073,1147,20666,0.052583,0.168361,0.472401,0.168361,0.527599,0.248248,0.077885,2.161661,0.476152
6961,1027,5073,1146,20667,0.052537,0.168361,0.472618,0.168361,0.527382,0.248278,0.077849,2.162656,0.476189
6962,1027,5073,1145,20668,0.052492,0.168361,0.472836,0.168361,0.527164,0.248308,0.077813,2.163651,0.476631
6963,1026,5074,1144,20669,0.052446,0.168197,0.472811,0.168197,0.527189,0.248126,0.077742,2.163537,0.47667
6964,1024,5076,1140,20673,0.052262,0.167869,0.473198,0.167869,0.526802,0.247822,0.077527,2.165307,0.47673
6965,1023,5077,1140,20673,0.052262,0.167705,0.472954,0.167705,0.527046,0.24761,0.077491,2.164192,0.476925
6966,1023,5077,1139,20674,0.052217,0.167705,0.473173,0.167705,0.526827,0.24764,0.077455,2.165193,0.477278
6967,1022,5078,1139,20674,0.052217,0.167541,0.472929,0.167541,0.527071,0.247428,0.077419,2.164077,0.477389
6968,1022,5078,1138,20675,0.052171,0.167541,0.473148,0.167541,0.526852,0.247458,0.077383,2.165079,0.477441
6969,1022,5078,1137,20676,0.052125,0.167541,0.473367,0.167541,0.526633,0.247488,0.077347,2.166082,0.4775
6970,1022,5078,1136,20677,0.052079,0.167541,0.473587,0.167541,0.526413,0.247518,0.077312,2.167086,0.477563
6971,1022,5078,1135,20678,0.052033,0.167541,0.473806,0.167541,0.526194,0.247548,0.077276,2.168091,0.478
6972,1022,5078,1134,20679,0.051987,0.167541,0.474026,0.167541,0.525974,0.247578,0.07724,2.169096,0.478167
6973,1022,5078,1133,20680,0.051942,0.167541,0.474246,0.167541,0.525754,0.247608,0.077204,2.170103,0.478238
6974,1021,5079,1133,20680,0.051942,0.167377,0.474002,0.167377,0.525998,0.247395,0.077168,2.168986,0.478288
6975,1020,5080,1133,20680,0.051942,0.167213,0.473758,0.167213,0.526242,0.247183,0.077133,2.167868,0.47841
6976,1020,5080,1132,20681,0.051896,0.167213,0.473978,0.167213,0.526022,0.247213,0.077097,2.168875,0.478452
6977,1020,5080,1131,20682,0.05185,0.167213,0.474198,0.167213,0.525802,0.247243,0.077061,2.169884,0.478522
6978,1020,5080,1130,20683,0.051804,0.167213,0.474419,0.167213,0.525581,0.247273,0.077025,2.170893,0.479036
6979,1020,5080,1129,20684,0.051758,0.167213,0.474639,0.167213,0.525361,0.247303,0.076989,2.171903,0.479047
6980,1020,5080,1128,20685,0.051712,0.167213,0.47486,0.167213,0.52514,0.247333,0.076953,2.172914,0.479119
6981,1020,5080,1127,20686,0.051666,0.167213,0.475082,0.167213,0.524918,0.247363,0.076918,2.173926,0.479132
6982,1020,5080,1126,20687,0.051621,0.167213,0.475303,0.167213,0.524697,0.247393,0.076882,2.174939,0.479339
6983,1017,5083,1121,20692,0.051391,0.166721,0.475678,0.166721,0.524322,0.246905,0.076595,2.176657,0.47936
6984,1017,5083,1120,20693,0.051346,0.166721,0.475901,0.166721,0.524099,0.246935,0.076559,2.177675,0.479375
6985,1017,5083,1119,20694,0.0513,0.166721,0.476124,0.166721,0.523876,0.246965,0.076523,2.178695,0.479557
6986,1017,5083,1118,20695,0.051254,0.166721,0.476347,0.166721,0.523653,0.246995,0.076488,2.179715,0.479945
6987,1017,5083,1117,20696,0.051208,0.166721,0.47657,0.166721,0.52343,0.247025,0.076452,2.180737,0.48
6988,1016,5084,1114,20699,0.05107,0.166557,0.476995,0.166557,0.523005,0.246902,0.076309,2.182684,0.480042
6989,1015,5085,1114,20699,0.05107,0.166393,0.47675,0.166393,0.52325,0.246689,0.076273,2.181559,0.480152
6990,1015,5085,1113,20700,0.051025,0.166393,0.476974,0.166393,0.523026,0.246719,0.076237,2.182585,0.480606
6991,1015,5085,1112,20701,0.050979,0.166393,0.477198,0.166393,0.522802,0.246749,0.076201,2.183611,0.480706
6992,1014,5086,1112,20701,0.050979,0.16623,0.476952,0.16623,0.523048,0.246535,0.076165,2.182486,0.480774
6993,1013,5087,1112,20701,0.050979,0.166066,0.476706,0.166066,0.523294,0.246322,0.076129,2.181359,0.481004
6994,1013,5087,1111,20702,0.050933,0.166066,0.47693,0.166066,0.52307,0.246352,0.076094,2.182386,0.481238
6995,1012,5088,1111,20702,0.050933,0.165902,0.476684,0.165902,0.523316,0.246139,0.076058,2.181259,0.481362
6996,1011,5089,1110,20703,0.050887,0.165738,0.476662,0.165738,0.523338,0.245955,0.075986,2.181158,0.481397
6997,1011,5089,1109,20704,0.050841,0.165738,0.476887,0.165738,0.523113,0.245985,0.07595,2.182187,0.481475
6998,1010,5090,1109,20704,0.050841,0.165574,0.47664,0.165574,0.52336,0.245772,0.075914,2.181057,0.481491
6999,1010,5090,1108,20705,0.050795,0.165574,0.476865,0.165574,0.523135,0.245802,0.075879,2.182087,0.481614
7000,1010,5090,1107,20706,0.05075,0.165574,0.47709,0.165574,0.52291,0.245832,0.075843,2.183118,0.48182
7001,1010,5090,1106,20707,0.050704,0.165574,0.477316,0.165574,0.522684,0.245862,0.075807,2.18415,0.481886
7002,1009,5091,1105,20708,0.050658,0.16541,0.477294,0.16541,0.522706,0.245678,0.075735,2.184051,0.482111
7003,1008,5092,1105,20708,0.050658,0.165246,0.477047,0.165246,0.522953,0.245465,0.075699,2.182919,0.482458
7004,1007,5093,1104,20709,0.050612,0.165082,0.477025,0.165082,0.522975,0.245281,0.075628,2.18282,0.482746
7005,1006,5094,1104,20709,0.050612,0.164918,0.476777,0.164918,0.523223,0.245067,0.075592,2.181686,0.482762
7006,1006,5094,1103,20710,0.050566,0.164918,0.477003,0.164918,0.522997,0.245097,0.075556,2.18272,0.482886
7007,999,5101,1102,20711,0.05052,0.16377,0.475488,0.16377,0.524512,0.243629,0.07527,2.175786,0.482894
7008,999,5101,1101,20712,0.050474,0.16377,0.475714,0.16377,0.524286,0.243659,0.075234,2.176822,0.482983
7009,999,5101,1099,20714,0.050383,0.16377,0.476168,0.16377,0.523832,0.243718,0.075162,2.178897,0.48299
7010,998,5102,1097,20716,0.050291,0.163607,0.476372,0.163607,0.523628,0.243563,0.075055,2.179833,0.483226
7011,997,5103,1097,20716,0.050291,0.163443,0.476122,0.163443,0.523878,0.243349,0.075019,2.178689,0.483302
7012,996,5104,1097,20716,0.050291,0.163279,0.475872,0.163279,0.524128,0.243134,0.074983,2.177543,0.48351
7013,995,5105,1097,20716,0.050291,0.163115,0.475621,0.163115,0.524379,0.24292,0.074947,2.176397,0.483667
7014,995,5105,1096,20717,0.050245,0.163115,0.475849,0.163115,0.524151,0.24295,0.074911,2.177438,0.483948
7015,995,5105,1095,20718,0.050199,0.163115,0.476077,0.163115,0.523923,0.242979,0.074876,2.178479,0.484095
7016,995,5105,1094,20719,0.050154,0.163115,0.476304,0.163115,0.523696,0.243009,0.07484,2.179522,0.484189
7017,994,5106,1094,20719,0.050154,0.162951,0.476054,0.162951,0.523946,0.242794,0.074804,2.178375,0.48426
7018,994,5106,1093,20720,0.050108,0.162951,0.476282,0.162951,0.523718,0.242824,0.074768,2.179418,0.484265
7019,993,5107,1093,20720,0.050108,0.162787,0.476031,0.162787,0.523969,0.242609,0.074732,2.17827,0.484302
7020,993,5107,1092,20721,0.050062,0.162787,0.476259,0.162787,0.523741,0.242639,0.074696,2.179314,0.484476
7021,992,5108,1092,20721,0.050062,0.162623,0.476008,0.162623,0.523992,0.242424,0.074661,2.178164,0.484629
7022,992,5108,1091,20722,0.050016,0.162623,0.476236,0.162623,0.523764,0.242454,0.074625,2.17921,0.484768
7023,991,5109,1091,20722,0.050016,0.162459,0.475985,0.162459,0.524015,0.242239,0.074589,2.178059,0.484886
7024,990,5110,1091,20722,0.050016,0.162295,0.475733,0.162295,0.524267,0.242024,0.074553,2.176907,0.484968
7025,990,5110,1090,20723,0.04997,0.162295,0.475962,0.162295,0.524038,0.242054,0.074517,2.177953,0.485025
7026,990,5110,1089,20724,0.049924,0.162295,0.47619,0.162295,0.52381,0.242083,0.074481,2.179001,0.485246
7027,989,5111,1087,20726,0.049833,0.162131,0.476397,0.162131,0.523603,0.241928,0.074374,2.179945,0.485307
7028,988,5112,1087,20726,0.049833,0.161967,0.476145,0.161967,0.523855,0.241713,0.074338,2.178791,0.485411
7029,987,5113,1087,20726,0.049833,0.161803,0.475892,0.161803,0.524108,0.241497,0.074302,2.177635,0.485434
7030,987,5113,1086,20727,0.049787,0.161803,0.476122,0.161803,0.523878,0.241527,0.074266,2.178685,0.485606
7031,987,5113,1085,20728,0.049741,0.161803,0.476351,0.161803,0.523649,0.241557,0.074231,2.179737,0.485794
7032,987,5113,1084,20729,0.049695,0.161803,0.476581,0.161803,0.523419,0.241586,0.074195,2.180789,0.485982
7033,987,5113,1083,20730,0.049649,0.161803,0.476812,0.161803,0.523188,0.241616,0.074159,2.181843,0.48601
7034,987,5113,1082,20731,0.049603,0.161803,0.477042,0.161803,0.522958,0.241645,0.074123,2.182897,0.48619
7035,986,5114,1082,20731,0.049603,0.161639,0.476789,0.161639,0.523211,0.24143,0.074087,2.18174,0.486191
7036,985,5115,1082,20731,0.049603,0.161475,0.476536,0.161475,0.523464,0.241215,0.074052,2.180582,0.486218
7037,984,5116,1082,20731,0.049603,0.161311,0.476283,0.161311,0.523717,0.240999,0.074016,2.179423,0.48631
7038,984,5116,1081,20732,0.049558,0.161311,0.476513,0.161311,0.523487,0.241029,0.07398,2.180478,0.486333
7039,984,5116,1080,20733,0.049512,0.161311,0.476744,0.161311,0.523256,0.241058,0.073944,2.181535,0.486452
7040,984,5116,1079,20734,0.049466,0.161311,0.476975,0.161311,0.523025,0.241088,0.073908,2.182592,0.486481
7041,984,5116,1078,20735,0.04942,0.161311,0.477207,0.161311,0.522793,0.241117,0.073872,2.18365,0.486524
7042,983,5117,1078,20735,0.04942,0.161148,0.476953,0.161148,0.523047,0.240902,0.073837,2.18249,0.486654
7043,983,5117,1075,20738,0.049283,0.161148,0.477648,0.161148,0.522352,0.24099,0.073729,2.185671,0.486738
7044,982,5118,1075,20738,0.049283,0.160984,0.477394,0.160984,0.522606,0.240775,0.073693,2.184509,0.486833
7045,982,5118,1074,20739,0.049237,0.160984,0.477626,0.160984,0.522374,0.240804,0.073657,2.185572,0.486833
7046,981,5119,1074,20739,0.049237,0.16082,0.477372,0.16082,0.522628,0.240589,0.073622,2.184409,0.486891
7047,981,5119,1072,20741,0.049145,0.16082,0.477837,0.16082,0.522163,0.240648,0.07355,2.186537,0.486917
7048,980,5120,1072,20741,0.049145,0.160656,0.477583,0.160656,0.522417,0.240432,0.073514,2.185372,0.487179
7049,980,5120,1071,20742,0.049099,0.160656,0.477816,0.160656,0.522184,0.240461,0.073478,2.186438,0.487213
7050,980,5120,1070,20743,0.049053,0.160656,0.478049,0.160656,0.521951,0.240491,0.073442,2.187504,0.487345
7051,980,5120,1069,20744,0.049007,0.160656,0.478282,0.160656,0.521718,0.24052,0.073407,2.188572,0.487414
7052,980,5120,1068,20745,0.048962,0.160656,0.478516,0.160656,0.521484,0.24055,0.073371,2.18964,0.487447
7053,979,5121,1068,20745,0.048962,0.160492,0.478261,0.160492,0.521739,0.240334,0.073335,2.188475,0.487473
7054,979,5121,1067,20746,0.048916,0.160492,0.478495,0.160492,0.521505,0.240363,0.073299,2.189544,0.487768
7055,979,5121,1066,20747,0.04887,0.160492,0.478729,0.160492,0.521271,0.240393,0.073263,2.190615,0.487918
7056,979,5121,1065,20748,0.048824,0.160492,0.478963,0.160492,0.521037,0.240422,0.073228,2.191687,0.487924
7057,979,5121,1064,20749,0.048778,0.160492,0.479197,0.160492,0.520803,0.240452,0.073192,2.19276,0.487972
7058,979,5121,1063,20750,0.048732,0.160492,0.479432,0.160492,0.520568,0.240481,0.073156,2.193833,0.488095
7059,979,5121,1062,20751,0.048687,0.160492,0.479667,0.160492,0.520333,0.240511,0.07312,2.194908,0.488278
7060,978,5122,1062,20751,0.048687,0.160328,0.479412,0.160328,0.520588,0.240295,0.073084,2.193741,0.488306
7061,978,5122,1060,20753,0.048595,0.160328,0.479882,0.160328,0.520118,0.240354,0.073013,2.195894,0.488345
7062,978,5122,1059,20754,0.048549,0.160328,0.480118,0.160328,0.519882,0.240383,0.072977,2.196972,0.488708
7063,977,5123,1058,20755,0.048503,0.160164,0.480098,0.160164,0.519902,0.240197,0.072905,2.196883,0.488852
7064,977,5123,1057,20756,0.048457,0.160164,0.480334,0.160164,0.519666,0.240226,0.072869,2.197963,0.489297
7065,976,5124,1057,20756,0.048457,0.16,0.480079,0.16,0.519921,0.24001,0.072833,2.196793,0.489586
7066,975,5125,1056,20757,0.048411,0.159836,0.480059,0.159836,0.519941,0.239823,0.072762,2.196703,0.489599
7067,975,5125,1055,20758,0.048366,0.159836,0.480296,0.159836,0.519704,0.239852,0.072726,2.197785,0.489756
7068,975,5125,1054,20759,0.04832,0.159836,0.480532,0.159836,0.519468,0.239882,0.07269,2.198868,0.489897
7069,975,5125,1053,20760,0.048274,0.159836,0.480769,0.159836,0.519231,0.239911,0.072654,2.199953,0.49
7070,975,5125,1052,20761,0.048228,0.159836,0.481006,0.159836,0.518994,0.239941,0.072618,2.201038,0.490004
7071,975,5125,1051,20762,0.048182,0.159836,0.481244,0.159836,0.518756,0.23997,0.072583,2.202124,0.490105
7072,974,5126,1049,20764,0.048091,0.159672,0.481463,0.159672,0.518537,0.239813,0.072475,2.203128,0.49026
7073,973,5127,1049,20764,0.048091,0.159508,0.481207,0.159508,0.518793,0.239596,0.072439,2.201955,0.490593
7074,973,5127,1048,20765,0.048045,0.159508,0.481445,0.159508,0.518555,0.239626,0.072404,2.203044,0.490802
7075,972,5128,1047,20766,0.047999,0.159344,0.481426,0.159344,0.518574,0.239438,0.072332,2.20296,0.490814
7076,971,5129,1047,20766,0.047999,0.15918,0.481169,0.15918,0.518831,0.239221,0.072296,2.201784,0.491163
7077,970,5130,1047,20766,0.047999,0.159016,0.480912,0.159016,0.519088,0.239005,0.07226,2.200607,0.491214
7078,970,5130,1046,20767,0.047953,0.159016,0.481151,0.159016,0.518849,0.239034,0.072224,2.201699,0.49154
7079,970,5130,1045,20768,0.047907,0.159016,0.48139,0.159016,0.51861,0.239063,0.072189,2.202791,0.491583
7080,970,5130,1044,20769,0.047861,0.159016,0.481629,0.159016,0.518371,0.239093,0.072153,2.203885,0.491639
7081,969,5131,1044,20769,0.047861,0.158852,0.481371,0.158852,0.518629,0.238876,0.072117,2.202707,0.491886
7082,968,5132,1044,20769,0.047861,0.158689,0.481113,0.158689,0.518887,0.238659,0.072081,2.201527,0.492
7083,968,5132,1043,20770,0.047816,0.158689,0.481353,0.158689,0.518647,0.238688,0.072045,2.202622,0.492058
7084,968,5132,1042,20771,0.04777,0.158689,0.481592,0.158689,0.518408,0.238718,0.072009,2.203718,0.492138
7085,968,5132,1041,20772,0.047724,0.158689,0.481832,0.158689,0.518168,0.238747,0.071974,2.204815,0.492167
7086,968,5132,1040,20773,0.047678,0.158689,0.482072,0.158689,0.517928,0.238777,0.071938,2.205913,0.492222
7087,967,5133,1040,20773,0.047678,0.158525,0.481814,0.158525,0.518186,0.238559,0.071902,2.204732,0.492444
7088,966,5134,1040,20773,0.047678,0.158361,0.481555,0.158361,0.518445,0.238342,0.071866,2.20355,0.4925
7089,966,5134,1038,20775,0.047586,0.158361,0.482036,0.158361,0.517964,0.238401,0.071795,2.205749,0.492776
7090,966,5134,1037,20776,0.04754,0.158361,0.482277,0.158361,0.517723,0.23843,0.071759,2.20685,0.492933
7091,965,5135,1037,20776,0.04754,0.158197,0.482018,0.158197,0.517982,0.238213,0.071723,2.205667,0.492981
7092,964,5136,1037,20776,0.04754,0.158033,0.481759,0.158033,0.518241,0.237995,0.071687,2.204482,0.493167
7093,964,5136,1036,20777,0.047495,0.158033,0.482,0.158033,0.518,0.238025,0.071651,2.205585,0.49325
7094,963,5137,1036,20777,0.047495,0.157869,0.481741,0.157869,0.518259,0.237807,0.071615,2.204399,0.493278
7095,962,5138,1036,20777,0.047495,0.157705,0.481481,0.157705,0.518519,0.23759,0.07158,2.203212,0.4935
7096,962,5138,1035,20778,0.047449,0.157705,0.481723,0.157705,0.518277,0.237619,0.071544,2.204315,0.493742
7097,961,5139,1035,20778,0.047449,0.157541,0.481463,0.157541,0.518537,0.237401,0.071508,2.203127,0.493888
7098,961,5139,1034,20779,0.047403,0.157541,0.481704,0.157541,0.518296,0.237431,0.071472,2.204231,0.493944
7099,961,5139,1033,20780,0.047357,0.157541,0.481946,0.157541,0.518054,0.23746,0.071436,2.205337,0.493951
7100,960,5140,1032,20781,0.047311,0.157377,0.481928,0.157377,0.518072,0.237271,0.071365,2.205254,0.494023
7101,960,5140,1031,20782,0.047265,0.157377,0.48217,0.157377,0.51783,0.237301,0.071329,2.206361,0.49424
7102,960,5140,1030,20783,0.04722,0.157377,0.482412,0.157377,0.517588,0.23733,0.071293,2.20747,0.494333
7103,959,5141,1030,20783,0.04722,0.157213,0.482152,0.157213,0.517848,0.237112,0.071257,2.206279,0.494382
7104,958,5142,1030,20783,0.04722,0.157049,0.481891,0.157049,0.518109,0.236894,0.071221,2.205087,0.494576
7105,958,5142,1029,20784,0.047174,0.157049,0.482134,0.157049,0.517866,0.236923,0.071185,2.206197,0.494612
7106,957,5143,1029,20784,0.047174,0.156885,0.481873,0.156885,0.518127,0.236705,0.07115,2.205004,0.494617
7107,956,5144,1029,20784,0.047174,0.156721,0.481612,0.156721,0.518388,0.236487,0.071114,2.20381,0.494666
7108,955,5145,1029,20784,0.047174,0.156557,0.481351,0.156557,0.518649,0.236269,0.071078,2.202614,0.494718
7109,955,5145,1028,20785,0.047128,0.156557,0.481594,0.156557,0.518406,0.236298,0.071042,2.203725,0.494795
7110,954,5146,1028,20785,0.047128,0.156393,0.481332,0.156393,0.518668,0.23608,0.071006,2.202528,0.494895
7111,953,5147,1028,20785,0.047128,0.15623,0.48107,0.15623,0.51893,0.235862,0.070971,2.20133,0.495143
7112,953,5147,1027,20786,0.047082,0.15623,0.481313,0.15623,0.518687,0.235891,0.070935,2.202442,0.495391
7113,953,5147,1026,20787,0.047036,0.15623,0.481556,0.15623,0.518444,0.23592,0.070899,2.203554,0.495417
7114,953,5147,1025,20788,0.04699,0.15623,0.4818,0.15623,0.5182,0.235949,0.070863,2.204668,0.495438
7115,953,5147,1024,20789,0.046944,0.15623,0.482044,0.15623,0.517956,0.235979,0.070827,2.205784,0.49546
7116,952,5148,1024,20789,0.046944,0.156066,0.481781,0.156066,0.518219,0.23576,0.070791,2.204584,0.495548
7117,951,5149,1024,20789,0.046944,0.155902,0.481519,0.155902,0.518481,0.235542,0.070756,2.203384,0.495901
7118,950,5150,1024,20789,0.046944,0.155738,0.481256,0.155738,0.518744,0.235323,0.07072,2.202182,0.495977
7119,950,5150,1023,20790,0.046899,0.155738,0.4815,0.155738,0.5185,0.235352,0.070684,2.203298,0.495994
7120,950,5150,1022,20791,0.046853,0.155738,0.481744,0.155738,0.518256,0.235382,0.070648,2.204415,0.49619
7121,949,5151,1022,20791,0.046853,0.155574,0.481481,0.155574,0.518519,0.235163,0.070612,2.203212,0.496229
7122,949,5151,1021,20792,0.046807,0.155574,0.481726,0.155574,0.518274,0.235192,0.070576,2.20433,0.49661
7123,949,5151,1020,20793,0.046761,0.155574,0.481971,0.155574,0.518029,0.235221,0.070541,2.20545,0.496667
